PUERTO,OPERACIÓN,AÑO,TIPO_CARGA,TONELADAS,REGIÓN,LATITUD,LONGITUD
Chañaral / Barquito,Exportación,2012,Granel sólido,52468.0,Atacama,-26.36,-70.65
Chacabuco,Exportación,2012,Granel sólido,53213.0,Aysén,-45.47,-72.83
Porvenir,Cabotaje desembarcado,2012,Carga general,55323.0,Magallanes,0,0
Tres Puentes,Cabotaje embarcado,2012,Carga general,55323.0,Magallanes,-53.12,-70.87
San José de Calbuco,Importación,2012,Granel líquido,56157.0,Los Lagos,-41.79,-73.2
Punta Arenas,Cabotaje desembarcado,2012,Granel líquido,57055.0,Magallanes,-53.17,-70.9
Lirquén,Importación,2012,Carga general,57609.0,Biobío,-36.71,-72.97
Tocopilla,Importación,2012,Granel líquido,62323.0,Antofagasta,-22.09,-70.21
Quellón,Cabotaje embarcado,2012,Carga general,66302.0,Los Lagos,-43.12,-73.58
Coquimbo,Importación,2012,Granel sólido,67362.0,Coquimbo,-29.95,-71.33
Iquique,Importación,2012,Carga general,71213.0,Tarapacá,-20.2,-70.16
San Gregorio,Cabotaje desembarcado,2012,Granel líquido,73522.0,Magallanes,-52.63,-70.2
Valparaíso,Cabotaje desembarcado,2012,Carga general,74421.0,Valparaíso,-33.03,-71.63
Cabo Negro,Cabotaje embarcado,2012,Granel líquido,79485.0,Magallanes,-52.93,-70.8
Puerto Natales,Cabotaje desembarcado,2012,Carga general,80561.0,Magallanes,-51.75,-72.53
Quellón,Cabotaje desembarcado,2012,Carga general,82403.0,Los Lagos,-43.12,-73.58
San Antonio,Cabotaje embarcado,2012,Carga general,86155.0,Valparaíso,-33.59,-71.62
Punta Patache,Cabotaje desembarcado,2012,Granel líquido,86214.0,Tarapacá,-20.8,-70.19
Ventanas,Cabotaje embarcado,2012,Granel sólido,86365.0,Valparaíso,-32.75,-71.49
Penco,Exportación,2012,Granel sólido,89603.0,Biobío,-36.73,-73.01
Punta Arenas,Cabotaje desembarcado,2012,Carga general,91329.0,Magallanes,-53.17,-70.9
Arica,Cabotaje embarcado,2012,Granel sólido,96465.0,Arica y Parinacota,-18.47,-70.33
San Antonio,Exportación,2012,Granel líquido,97881.0,Valparaíso,-33.59,-71.62
Tocopilla,Cabotaje embarcado,2012,Granel sólido,101385.0,Antofagasta,-22.09,-70.21
San Vicente,Exportación,2012,Granel líquido,101912.0,Biobío,-36.73,-73.14
Coquimbo,Exportación,2012,Carga frigorizada,102177.0,Coquimbo,-29.95,-71.33
Coronel,Exportación,2012,Carga frigorizada,107433.0,Biobío,-37.04,-73.15
Chacabuco,Cabotaje desembarcado,2012,Granel líquido,110404.0,Aysén,-45.47,-72.83
Iquique,Tránsito,2012,Sin tipificar,116226.0,Tarapacá,-20.2,-70.16
Arica,Exportación,2012,Carga general,118967.0,Arica y Parinacota,-18.47,-70.33
San Antonio,Cabotaje desembarcado,2012,Granel sólido,123494.0,Valparaíso,-33.59,-71.62
Antofagasta,Exportación,2012,Granel sólido,126233.0,Antofagasta,-23.65,-70.41
Coronel,Importación,2012,Granel líquido,132277.0,Biobío,-37.04,-73.15
Puerto Montt,Cabotaje desembarcado,2012,Carga general,132675.0,Los Lagos,-41.48,-72.96
Chacabuco,Cabotaje embarcado,2012,Carga general,133207.0,Aysén,-45.47,-72.83
Mejillones,Cabotaje desembarcado,2012,Granel sólido,134788.0,Antofagasta,-23.09,-70.42
Arica,Cabotaje desembarcado,2012,Granel líquido,136925.0,Arica y Parinacota,-18.47,-70.33
San Vicente,Cabotaje desembarcado,2012,Granel sólido,138300.0,Biobío,-36.73,-73.14
Valparaíso,Importación,2012,Carga frigorizada,139122.0,Valparaíso,-33.03,-71.63
Arica,Importación,2012,Carga general,140948.0,Arica y Parinacota,-18.47,-70.33
Puerto Montt,Cabotaje desembarcado,2012,Granel sólido,154733.0,Los Lagos,-41.48,-72.96
Ventanas,Cabotaje embarcado,2012,Granel líquido,162045.0,Valparaíso,-32.75,-71.49
San Vicente,Cabotaje embarcado,2012,Carga general,163395.0,Biobío,-36.73,-73.14
San Antonio,Importación,2012,Granel líquido,166129.0,Valparaíso,-33.59,-71.62
Caldera / Calderilla,Importación,2012,Granel líquido,166239.0,Atacama,-27.05,-70.84
Chañaral / Barquito,Cabotaje embarcado,2012,Carga general,167915.0,Atacama,-26.36,-70.65
Ventanas,Importación,2012,Carga general,176988.0,Valparaíso,-32.75,-71.49
Chacabuco,Cabotaje desembarcado,2012,Carga general,177641.0,Aysén,-45.47,-72.83
Lirquén,Exportación,2012,Carga frigorizada,180035.0,Biobío,-36.71,-72.97
Terminal OXIQUIM Coronel,Cabotaje desembarcado,2012,Granel líquido,197932.0,Biobío,-36.95,-73.17
Calbuco,Cabotaje embarcado,2012,Carga general,200830.0,Los Lagos,0,0
Quintero,Exportación,2012,Granel líquido,215693.0,Valparaíso,-32.77,-71.5
Valparaíso,Exportación,2012,Granel líquido,219390.0,Valparaíso,-33.03,-71.63
Punta Patache,Importación,2012,Granel líquido,226356.0,Tarapacá,-20.8,-70.19
San José de Calbuco,Importación,2012,Granel sólido,227060.0,Los Lagos,-41.79,-73.2
Calbuco,Cabotaje desembarcado,2012,Carga general,243744.0,Los Lagos,0,0
Mejillones,Cabotaje desembarcado,2012,Carga general,243928.0,Antofagasta,-23.09,-70.42
Antofagasta,Importación,2012,Carga general,250815.0,Antofagasta,-23.65,-70.41
Caleta Michilla,Importación,2012,Granel líquido,267481.0,Antofagasta,-22.72,-70.29
Patillos,Cabotaje embarcado,2012,Granel sólido,274900.0,Tarapacá,-20.75,-70.19
Terminal OXIQUIM Quintero,Cabotaje embarcado,2012,Granel líquido,285102.0,Valparaíso,-32.76,-71.49
Caldera / Calderilla,Cabotaje desembarcado,2012,Granel líquido,285275.0,Atacama,-27.05,-70.84
Antofagasta,Importación,2012,Granel sólido,294046.0,Antofagasta,-23.65,-70.41
Coronel,Importación,2012,Carga general,300633.0,Biobío,-37.04,-73.15
Antofagasta,Tránsito,2012,Sin tipificar,302068.0,Antofagasta,-23.65,-70.41
Chañaral / Barquito,Importación,2012,Granel líquido,314645.0,Atacama,-26.36,-70.65
Iquique,Cabotaje desembarcado,2012,Granel líquido,318263.0,Tarapacá,-20.2,-70.16
Chañaral / Barquito,Cabotaje desembarcado,2012,Granel líquido,319851.0,Atacama,-26.36,-70.65
Cabo Negro,Exportación,2012,Granel líquido,329225.0,Magallanes,-52.93,-70.8
Penco,Importación,2012,Granel sólido,353821.0,Biobío,-36.73,-73.01
San Antonio,Importación,2012,Carga frigorizada,385844.0,Valparaíso,-33.59,-71.62
Huasco / Guacolda,Cabotaje desembarcado,2012,Granel sólido,400816.0,Atacama,-28.46,-71.25
Iquique,Exportación,2012,Carga general,408515.0,Tarapacá,-20.2,-70.16
Puerto Montt,Importación,2012,Granel sólido,409183.0,Los Lagos,-41.48,-72.96
San Vicente,Exportación,2012,Carga frigorizada,417142.0,Biobío,-36.73,-73.14
Pecket,Cabotaje embarcado,2012,Granel sólido,418610.0,Magallanes,-52.95,-71.21
Lirquén,Importación,2012,Granel sólido,427218.0,Biobío,-36.71,-72.97
Tocopilla,Exportación,2012,Carga general,432452.0,Antofagasta,-22.09,-70.21
Antofagasta,Cabotaje desembarcado,2012,Granel líquido,449636.0,Antofagasta,-23.65,-70.41
Guayacán,Cabotaje desembarcado,2012,Granel líquido,489231.0,Coquimbo,-29.97,-71.35
San Antonio,Exportación,2012,Granel sólido,504541.0,Valparaíso,-33.59,-71.62
San José de Calbuco,Exportación,2012,Granel sólido,514327.0,Los Lagos,-41.79,-73.2
Coquimbo,Exportación,2012,Granel sólido,533210.0,Coquimbo,-29.95,-71.33
Guayacán,Cabotaje embarcado,2012,Granel sólido,539833.0,Coquimbo,-29.97,-71.35
Antofagasta,Importación,2012,Granel líquido,546199.0,Antofagasta,-23.65,-70.41
San Vicente,Importación,2012,Carga general,550911.0,Biobío,-36.73,-73.14
Puerto Angamos,Importación,2012,Carga general,570416.0,Antofagasta,-23.07,-70.39
Corral,Exportación,2012,Granel sólido,599972.0,Los Ríos,-39.88,-73.42
Isla Guarello,Cabotaje embarcado,2012,Granel sólido,628129.0,Magallanes,0,0
Caleta Michilla,Exportación,2012,Granel sólido,715502.0,Antofagasta,-22.72,-70.29
Quintero,Cabotaje desembarcado,2012,Granel líquido,727926.0,Valparaíso,-32.77,-71.5
Puerto Montt,Cabotaje embarcado,2012,Carga general,810304.0,Los Lagos,-41.48,-72.96
Calbuco,Cabotaje desembarcado,2012,Granel líquido,848623.0,Los Lagos,0,0
San Vicente,Importación,2012,Granel sólido,882924.0,Biobío,-36.73,-73.14
San Vicente,Exportación,2012,Granel sólido,901524.0,Biobío,-36.73,-73.14
San Antonio,Cabotaje embarcado,2012,Granel líquido,1072510.0,Valparaíso,-33.59,-71.62
Antofagasta,Exportación,2012,Carga general,1224595.0,Antofagasta,-23.65,-70.41
Mejillones,Cabotaje desembarcado,2012,Granel líquido,1232417.0,Antofagasta,-23.09,-70.42
Huasco / Guacolda,Cabotaje embarcado,2012,Granel sólido,1261780.0,Atacama,-28.46,-71.25
Punta Chungo,Exportación,2012,Granel sólido,1334947.0,Coquimbo,-31.89,-71.5
San Antonio,Exportación,2012,Carga frigorizada,1363828.0,Valparaíso,-33.59,-71.62
San Vicente,Cabotaje desembarcado,2012,Granel líquido,1366208.0,Biobío,-36.73,-73.14
Tocopilla,Exportación,2012,Granel sólido,1491950.0,Antofagasta,-22.09,-70.21
San Vicente,Cabotaje embarcado,2012,Granel líquido,1576458.0,Biobío,-36.73,-73.14
Puerto Angamos,Exportación,2012,Carga general,1576660.0,Antofagasta,-23.07,-70.39
Valparaíso,Exportación,2012,Carga frigorizada,1689827.0,Valparaíso,-33.03,-71.63
Huasco / Guacolda,Importación,2012,Granel sólido,1723721.0,Atacama,-28.46,-71.25
Coronel,Importación,2012,Granel sólido,1817784.0,Biobío,-37.04,-73.15
San Antonio,Exportación,2012,Carga general,1884493.0,Valparaíso,-33.59,-71.62
Valparaíso,Exportación,2012,Carga general,1900089.0,Valparaíso,-33.03,-71.63
Caleta Coloso,Exportación,2012,Granel sólido,1989553.0,Antofagasta,-23.76,-70.47
Tocopilla,Importación,2012,Granel sólido,1998486.0,Antofagasta,-22.09,-70.21
Coronel,Exportación,2012,Carga general,2002748.0,Biobío,-37.04,-73.15
Coronel,Exportación,2012,Granel sólido,2031461.0,Biobío,-37.04,-73.15
Arica,Tránsito,2012,Sin tipificar,2032401.0,Arica y Parinacota,-18.47,-70.33
Ventanas,Exportación,2012,Granel sólido,2036715.0,Valparaíso,-32.75,-71.49
Punta Patache,Exportación,2012,Granel sólido,2167257.0,Tarapacá,-20.8,-70.19
Terminal Siderúrgico Huachipato,Cabotaje desembarcado,2012,Granel sólido,2429742.0,Biobío,-36.74,-73.13
Ventanas,Importación,2012,Granel sólido,2623246.0,Valparaíso,-32.75,-71.49
San Antonio,Importación,2012,Granel sólido,2878082.0,Valparaíso,-33.59,-71.62
Lirquén,Exportación,2012,Carga general,2963234.0,Biobío,-36.71,-72.97
San Vicente,Exportación,2012,Carga general,3100745.0,Biobío,-36.73,-73.14
Guayacán,Exportación,2012,Granel sólido,3106888.0,Coquimbo,-29.97,-71.35
Mejillones,Importación,2012,Granel sólido,3247830.0,Antofagasta,-23.09,-70.42
Quintero,Cabotaje embarcado,2012,Granel líquido,3506201.0,Valparaíso,-32.77,-71.5
San Vicente,Importación,2012,Granel líquido,3507875.0,Biobío,-36.73,-73.14
Caldera / Calderilla,Exportación,2012,Granel sólido,3786192.0,Atacama,-27.05,-70.84
Valparaíso,Importación,2012,Carga general,3928431.0,Valparaíso,-33.03,-71.63
Mejillones,Importación,2012,Granel líquido,4279047.0,Antofagasta,-23.09,-70.42
San Antonio,Importación,2012,Carga general,4714058.0,Valparaíso,-33.59,-71.62
Patillos,Exportación,2012,Granel sólido,4759893.0,Tarapacá,-20.75,-70.19
Huasco / Guacolda,Exportación,2012,Granel sólido,5670720.0,Atacama,-28.46,-71.25
Quintero,Importación,2012,Granel líquido,11871751.0,Valparaíso,-32.77,-71.5
Arica,Cabotaje desembarcado,2012,Carga frigorizada,0,Arica y Parinacota,-18.47,-70.33
Iquique,Cabotaje desembarcado,2012,Carga frigorizada,0,Tarapacá,-20.2,-70.16
Patillos,Cabotaje desembarcado,2012,Carga frigorizada,0,Tarapacá,-20.75,-70.19
Punta Patache,Cabotaje desembarcado,2012,Carga frigorizada,0,Tarapacá,-20.8,-70.19
Tocopilla,Cabotaje desembarcado,2012,Carga frigorizada,0,Antofagasta,-22.09,-70.21
Caleta Michilla,Cabotaje desembarcado,2012,Carga frigorizada,0,Antofagasta,-22.72,-70.29
Mejillones,Cabotaje desembarcado,2012,Carga frigorizada,0,Antofagasta,-23.09,-70.42
Puerto Angamos,Cabotaje desembarcado,2012,Carga frigorizada,0,Antofagasta,-23.07,-70.39
Antofagasta,Cabotaje desembarcado,2012,Carga frigorizada,0,Antofagasta,-23.65,-70.41
Caleta Coloso,Cabotaje desembarcado,2012,Carga frigorizada,0,Antofagasta,-23.76,-70.47
Chañaral / Barquito,Cabotaje desembarcado,2012,Carga frigorizada,0,Atacama,-26.36,-70.65
Caldera / Calderilla,Cabotaje desembarcado,2012,Carga frigorizada,0,Atacama,-27.05,-70.84
Huasco / Guacolda,Cabotaje desembarcado,2012,Carga frigorizada,0,Atacama,-28.46,-71.25
Coquimbo,Cabotaje desembarcado,2012,Carga frigorizada,0,Coquimbo,-29.95,-71.33
Guayacán,Cabotaje desembarcado,2012,Carga frigorizada,0,Coquimbo,-29.97,-71.35
Punta Chungo,Cabotaje desembarcado,2012,Carga frigorizada,0,Coquimbo,-31.89,-71.5
Isla Juan Fernández,Cabotaje desembarcado,2012,Carga frigorizada,0,Valparaíso,-33.64,-78.82
Isla de Pascua,Cabotaje desembarcado,2012,Carga frigorizada,0,Valparaíso,-27.15,-109.44
Ventanas,Cabotaje desembarcado,2012,Carga frigorizada,0,Valparaíso,-32.75,-71.49
Terminal OXIQUIM Quintero,Cabotaje desembarcado,2012,Carga frigorizada,0,Valparaíso,-32.76,-71.49
Quintero,Cabotaje desembarcado,2012,Carga frigorizada,0,Valparaíso,-32.77,-71.5
Valparaíso,Cabotaje desembarcado,2012,Carga frigorizada,0,Valparaíso,-33.03,-71.63
San Antonio,Cabotaje desembarcado,2012,Carga frigorizada,0,Valparaíso,-33.59,-71.62
Penco,Cabotaje desembarcado,2012,Carga frigorizada,0,Biobío,-36.73,-73.01
Lirquén,Cabotaje desembarcado,2012,Carga frigorizada,0,Biobío,-36.71,-72.97
Talcahuano,Cabotaje desembarcado,2012,Carga frigorizada,0,Biobío,-36.71,-73.11
San Vicente,Cabotaje desembarcado,2012,Carga frigorizada,0,Biobío,-36.73,-73.14
Terminal Siderúrgico Huachipato,Cabotaje desembarcado,2012,Carga frigorizada,0,Biobío,-36.74,-73.13
Coronel,Cabotaje desembarcado,2012,Carga frigorizada,0,Biobío,-37.04,-73.15
Terminal OXIQUIM Coronel,Cabotaje desembarcado,2012,Carga frigorizada,0,Biobío,-36.95,-73.17
Corral,Cabotaje desembarcado,2012,Carga frigorizada,0,Los Ríos,-39.88,-73.42
Puerto Montt,Cabotaje desembarcado,2012,Carga frigorizada,0,Los Lagos,-41.48,-72.96
San José de Calbuco,Cabotaje desembarcado,2012,Carga frigorizada,0,Los Lagos,-41.79,-73.2
Calbuco,Cabotaje desembarcado,2012,Carga frigorizada,0,Los Lagos,0,0
Pargua,Cabotaje desembarcado,2012,Carga frigorizada,0,Los Lagos,0,0
Maullín,Cabotaje desembarcado,2012,Carga frigorizada,0,Los Lagos,0,0
Quemchi,Cabotaje desembarcado,2012,Carga frigorizada,0,Los Lagos,0,0
Castro,Cabotaje desembarcado,2012,Carga frigorizada,0,Los Lagos,-42.48,-73.76
Quellón,Cabotaje desembarcado,2012,Carga frigorizada,0,Los Lagos,-43.12,-73.58
Chonchi,Cabotaje desembarcado,2012,Carga frigorizada,0,Los Lagos,-42.62,-73.77
Chaitén,Cabotaje desembarcado,2012,Carga frigorizada,0,Los Lagos,-42.91,-72.72
Melinka,Cabotaje desembarcado,2012,Carga frigorizada,0,Aysén,-43.9,-73.75
Puerto Aguirre,Cabotaje desembarcado,2012,Carga frigorizada,0,Aysén,-45.17,-73.52
Puerto Cisnes,Cabotaje desembarcado,2012,Carga frigorizada,0,Aysén,-44.73,-72.69
Chacabuco,Cabotaje desembarcado,2012,Carga frigorizada,0,Aysén,-45.47,-72.83
Lago General Carrera,Cabotaje desembarcado,2012,Carga frigorizada,0,Aysén,0,0
Puerto Natales,Cabotaje desembarcado,2012,Carga frigorizada,0,Magallanes,-51.75,-72.53
Isla Guarello,Cabotaje desembarcado,2012,Carga frigorizada,0,Magallanes,0,0
Pecket,Cabotaje desembarcado,2012,Carga frigorizada,0,Magallanes,-52.95,-71.21
Otway - Isla Riesco,Cabotaje desembarcado,2012,Carga frigorizada,0,Magallanes,-52.94,-71.71
Punta Arenas,Cabotaje desembarcado,2012,Carga frigorizada,0,Magallanes,-53.17,-70.9
Tres Puentes,Cabotaje desembarcado,2012,Carga frigorizada,0,Magallanes,-53.12,-70.87
San Gregorio,Cabotaje desembarcado,2012,Carga frigorizada,0,Magallanes,-52.63,-70.2
Cabo Negro,Cabotaje desembarcado,2012,Carga frigorizada,0,Magallanes,-52.93,-70.8
Clarencia,Cabotaje desembarcado,2012,Carga frigorizada,0,Magallanes,0,0
Porvenir,Cabotaje desembarcado,2012,Carga frigorizada,0,Magallanes,0,0
Puerto Williams,Cabotaje desembarcado,2012,Carga frigorizada,0,Magallanes,-54.93,-67.61
Arica,Cabotaje desembarcado,2012,Carga general,0,Arica y Parinacota,-18.47,-70.33
Patillos,Cabotaje desembarcado,2012,Carga general,0,Tarapacá,-20.75,-70.19
Punta Patache,Cabotaje desembarcado,2012,Carga general,0,Tarapacá,-20.8,-70.19
Tocopilla,Cabotaje desembarcado,2012,Carga general,0,Antofagasta,-22.09,-70.21
Caleta Michilla,Cabotaje desembarcado,2012,Carga general,0,Antofagasta,-22.72,-70.29
Puerto Angamos,Cabotaje desembarcado,2012,Carga general,0,Antofagasta,-23.07,-70.39
Caleta Coloso,Cabotaje desembarcado,2012,Carga general,0,Antofagasta,-23.76,-70.47
Chañaral / Barquito,Cabotaje desembarcado,2012,Carga general,0,Atacama,-26.36,-70.65
Caldera / Calderilla,Cabotaje desembarcado,2012,Carga general,0,Atacama,-27.05,-70.84
Huasco / Guacolda,Cabotaje desembarcado,2012,Carga general,0,Atacama,-28.46,-71.25
Coquimbo,Cabotaje desembarcado,2012,Carga general,0,Coquimbo,-29.95,-71.33
Guayacán,Cabotaje desembarcado,2012,Carga general,0,Coquimbo,-29.97,-71.35
Punta Chungo,Cabotaje desembarcado,2012,Carga general,0,Coquimbo,-31.89,-71.5
Ventanas,Cabotaje desembarcado,2012,Carga general,0,Valparaíso,-32.75,-71.49
Terminal OXIQUIM Quintero,Cabotaje desembarcado,2012,Carga general,0,Valparaíso,-32.76,-71.49
Quintero,Cabotaje desembarcado,2012,Carga general,0,Valparaíso,-32.77,-71.5
Penco,Cabotaje desembarcado,2012,Carga general,0,Biobío,-36.73,-73.01
Talcahuano,Cabotaje desembarcado,2012,Carga general,0,Biobío,-36.71,-73.11
Terminal Siderúrgico Huachipato,Cabotaje desembarcado,2012,Carga general,0,Biobío,-36.74,-73.13
Terminal OXIQUIM Coronel,Cabotaje desembarcado,2012,Carga general,0,Biobío,-36.95,-73.17
Corral,Cabotaje desembarcado,2012,Carga general,0,Los Ríos,-39.88,-73.42
San José de Calbuco,Cabotaje desembarcado,2012,Carga general,0,Los Lagos,-41.79,-73.2
Pecket,Cabotaje desembarcado,2012,Carga general,0,Magallanes,-52.95,-71.21
Otway - Isla Riesco,Cabotaje desembarcado,2012,Carga general,0,Magallanes,-52.94,-71.71
San Gregorio,Cabotaje desembarcado,2012,Carga general,0,Magallanes,-52.63,-70.2
Cabo Negro,Cabotaje desembarcado,2012,Carga general,0,Magallanes,-52.93,-70.8
Clarencia,Cabotaje desembarcado,2012,Carga general,0,Magallanes,0,0
Patillos,Cabotaje desembarcado,2012,Granel líquido,0,Tarapacá,-20.75,-70.19
Caleta Michilla,Cabotaje desembarcado,2012,Granel líquido,0,Antofagasta,-22.72,-70.29
Puerto Angamos,Cabotaje desembarcado,2012,Granel líquido,0,Antofagasta,-23.07,-70.39
Caleta Coloso,Cabotaje desembarcado,2012,Granel líquido,0,Antofagasta,-23.76,-70.47
Coquimbo,Cabotaje desembarcado,2012,Granel líquido,0,Coquimbo,-29.95,-71.33
Punta Chungo,Cabotaje desembarcado,2012,Granel líquido,0,Coquimbo,-31.89,-71.5
Isla Juan Fernández,Cabotaje desembarcado,2012,Granel líquido,0,Valparaíso,-33.64,-78.82
Ventanas,Cabotaje desembarcado,2012,Granel líquido,0,Valparaíso,-32.75,-71.49
Terminal OXIQUIM Quintero,Cabotaje desembarcado,2012,Granel líquido,0,Valparaíso,-32.76,-71.49
Valparaíso,Cabotaje desembarcado,2012,Granel líquido,0,Valparaíso,-33.03,-71.63
San Antonio,Cabotaje desembarcado,2012,Granel líquido,0,Valparaíso,-33.59,-71.62
Penco,Cabotaje desembarcado,2012,Granel líquido,0,Biobío,-36.73,-73.01
Lirquén,Cabotaje desembarcado,2012,Granel líquido,0,Biobío,-36.71,-72.97
Talcahuano,Cabotaje desembarcado,2012,Granel líquido,0,Biobío,-36.71,-73.11
Terminal Siderúrgico Huachipato,Cabotaje desembarcado,2012,Granel líquido,0,Biobío,-36.74,-73.13
Coronel,Cabotaje desembarcado,2012,Granel líquido,0,Biobío,-37.04,-73.15
Corral,Cabotaje desembarcado,2012,Granel líquido,0,Los Ríos,-39.88,-73.42
Puerto Montt,Cabotaje desembarcado,2012,Granel líquido,0,Los Lagos,-41.48,-72.96
San José de Calbuco,Cabotaje desembarcado,2012,Granel líquido,0,Los Lagos,-41.79,-73.2
Pargua,Cabotaje desembarcado,2012,Granel líquido,0,Los Lagos,0,0
Maullín,Cabotaje desembarcado,2012,Granel líquido,0,Los Lagos,0,0
Quemchi,Cabotaje desembarcado,2012,Granel líquido,0,Los Lagos,0,0
Castro,Cabotaje desembarcado,2012,Granel líquido,0,Los Lagos,-42.48,-73.76
Quellón,Cabotaje desembarcado,2012,Granel líquido,0,Los Lagos,-43.12,-73.58
Chonchi,Cabotaje desembarcado,2012,Granel líquido,0,Los Lagos,-42.62,-73.77
Chaitén,Cabotaje desembarcado,2012,Granel líquido,0,Los Lagos,-42.91,-72.72
Melinka,Cabotaje desembarcado,2012,Granel líquido,0,Aysén,-43.9,-73.75
Puerto Aguirre,Cabotaje desembarcado,2012,Granel líquido,0,Aysén,-45.17,-73.52
Puerto Cisnes,Cabotaje desembarcado,2012,Granel líquido,0,Aysén,-44.73,-72.69
Lago General Carrera,Cabotaje desembarcado,2012,Granel líquido,0,Aysén,0,0
Puerto Natales,Cabotaje desembarcado,2012,Granel líquido,0,Magallanes,-51.75,-72.53
Pecket,Cabotaje desembarcado,2012,Granel líquido,0,Magallanes,-52.95,-71.21
Otway - Isla Riesco,Cabotaje desembarcado,2012,Granel líquido,0,Magallanes,-52.94,-71.71
Tres Puentes,Cabotaje desembarcado,2012,Granel líquido,0,Magallanes,-53.12,-70.87
Cabo Negro,Cabotaje desembarcado,2012,Granel líquido,0,Magallanes,-52.93,-70.8
Clarencia,Cabotaje desembarcado,2012,Granel líquido,0,Magallanes,0,0
Porvenir,Cabotaje desembarcado,2012,Granel líquido,0,Magallanes,0,0
Puerto Williams,Cabotaje desembarcado,2012,Granel líquido,0,Magallanes,-54.93,-67.61
